PopName,Area,Year,YearReg,Month,Vital,Births,Access,Note1,Note2,Note3,RefCode,LDB
PRT,1,2016,.,5,1,7464,O,.,.,.,7,1
PRT,1,2016,.,6,1,7343,O,.,.,.,7,1
PRT,1,2016,.,7,1,7513,O,.,.,.,7,1
PRT,1,2016,.,8,1,7596,O,.,.,.,7,1
PRT,1,2016,.,9,1,8053,O,.,.,.,7,1
PRT,1,2016,.,10,1,7509,O,.,.,.,7,1
PRT,1,2016,.,11,1,7114,O,.,.,.,7,1
PRT,1,2016,.,12,1,7058,O,.,.,.,7,1
PRT,1,2016,.,TOT,1,87126,O,.,.,.,7,1
PRT,1,2017,.,1,1,7096,O,.,.,.,7,1
PRT,1,2017,.,2,1,6322,O,.,.,.,7,1
PRT,1,2017,.,3,1,7094,O,.,.,.,7,1
PRT,1,2017,.,4,1,6664,O,.,.,.,7,1
PRT,1,2017,.,5,1,7228,O,.,.,.,7,1
PRT,1,2017,.,6,1,6903,O,.,.,.,7,1
PRT,1,2017,.,7,1,7484,O,.,.,.,7,1
PRT,1,2017,.,8,1,7284,O,.,.,.,7,1
PRT,1,2017,.,9,1,7552,O,.,.,.,7,1
PRT,1,2017,.,10,1,7740,O,.,.,.,7,1
PRT,1,2017,.,11,1,7604,O,.,.,.,7,1
PRT,1,2017,.,12,1,7183,O,.,.,.,7,1
PRT,1,2017,.,TOT,1,86154,O,.,.,.,7,1
PRT,1,2018,.,1,1,7169,O,.,.,.,7,1
PRT,1,2018,.,2,1,6182,O,.,.,.,7,1
PRT,1,2018,.,3,1,6796,O,.,.,.,7,1
PRT,1,2018,.,4,1,6720,O,.,.,.,7,1
PRT,1,2018,.,5,1,7525,O,.,.,.,7,1
PRT,1,2018,.,6,1,7057,O,.,.,.,7,1
PRT,1,2018,.,7,1,7354,O,.,.,.,7,1
PRT,1,2018,.,8,1,7864,O,.,.,.,7,1
PRT,1,2018,.,9,1,7849,O,.,.,.,7,1
PRT,1,2018,.,10,1,7868,O,.,.,.,7,1
PRT,1,2018,.,11,1,7339,O,.,.,.,7,1
PRT,1,2018,.,12,1,7297,O,.,.,.,7,1
PRT,1,2018,.,TOT,1,87020,O,.,.,.,7,1
PRT,1,2019,.,1,1,7266,O,.,.,.,9,1
PRT,1,2019,.,2,1,6404,O,.,.,.,9,1
PRT,1,2019,.,3,1,6941,O,.,.,.,9,1
PRT,1,2019,.,4,1,6782,O,.,.,.,9,1
PRT,1,2019,.,5,1,7194,O,.,.,.,9,1
PRT,1,2019,.,6,1,6768,O,.,.,.,9,1
PRT,1,2019,.,7,1,7597,O,.,.,.,9,1
PRT,1,2019,.,8,1,7624,O,.,.,.,9,1
PRT,1,2019,.,9,1,8006,O,.,.,.,9,1
PRT,1,2019,.,10,1,7830,O,.,.,.,9,1
PRT,1,2019,.,11,1,7233,O,.,.,.,9,1
PRT,1,2019,.,12,1,6934,O,.,.,.,9,1
PRT,1,2019,.,TOT,1,86579,O,.,.,.,9,1
PRT,1,2020,.,1,1,7301,O,.,.,.,10,1
PRT,1,2020,.,2,1,6328,O,.,.,.,10,1
PRT,1,2020,.,3,1,7129,O,.,.,.,10,1
PRT,1,2020,.,4,1,6921,O,.,.,.,10,1
PRT,1,2020,.,5,1,7220,O,.,.,.,10,1
PRT,1,2020,.,6,1,6813,O,.,.,.,10,1
PRT,1,2020,.,7,1,7432,O,.,.,.,10,1
PRT,1,2020,.,8,1,7207,O,.,.,.,10,1
PRT,1,2020,.,9,1,7652,O,.,.,.,10,1
PRT,1,2020,.,10,1,7385,O,.,.,.,10,1
PRT,1,2020,.,11,1,6846,O,.,.,.,10,1
PRT,1,2020,.,12,1,6296,O,.,.,.,10,1
PRT,1,2020,.,TOT,1,84530,O,.,.,.,10,1
PRT,1,2021,.,1,1,5989,O,.,.,.,10,1
PRT,1,2021,.,2,1,5719,O,.,.,.,10,1
PRT,1,2021,.,3,1,6635,O,.,.,.,10,1
PRT,1,2021,.,4,1,6289,O,.,.,.,10,1
PRT,1,2021,.,5,1,6796,O,.,.,.,10,1
PRT,1,2021,.,6,1,6529,O,.,.,.,10,1
PRT,1,2021,.,7,1,6989,O,.,.,.,10,1
PRT,1,2021,.,8,1,7145,O,.,.,.,10,1
PRT,1,2021,.,9,1,7223,O,.,.,.,10,1
PRT,1,2021,.,10,1,6819,O,.,.,.,10,1
PRT,1,2021,.,11,1,6549,O,.,.,.,10,1
PRT,1,2021,.,12,1,6900,O,.,.,.,10,1
PRT,1,2021,.,TOT,1,79582,O,.,.,.,10,1
